,iteration,smart_agent,strategy,agent,money
7622,135,regional warehouse,Smart,Wholesale,5208.779355855367
7623,135,regional warehouse,Smart,Regional Warehouse,1437.6123365821115
7624,135,regional warehouse,Smart,Factory,9627.646460323185
7625,135,regional warehouse,Dumb,Retail,4253.151384694702
7626,135,regional warehouse,Dumb,Wholesale,-4001.446790744258
7627,135,regional warehouse,Dumb,Regional Warehouse,-7070.385603298377
7628,135,regional warehouse,Dumb,Factory,4253.151384694702
7629,135,regional warehouse,Dumber,Retail,-2329.4663348485146
7630,135,regional warehouse,Dumber,Wholesale,-3787.088487994591
7631,135,regional warehouse,Dumber,Regional Warehouse,-7003.276313005875
7632,135,regional warehouse,Dumber,Factory,-2329.4663348485146
7633,136,regional warehouse,Smart,Retail,9752.320555767377
7634,136,regional warehouse,Smart,Wholesale,1431.4921290924003
7635,136,regional warehouse,Smart,Regional Warehouse,1055.9227447708754
7636,136,regional warehouse,Smart,Factory,9752.320555767377
7637,136,regional warehouse,Dumb,Retail,4260.660082056976
7638,136,regional warehouse,Dumb,Wholesale,-7976.877833754273
7639,136,regional warehouse,Dumb,Regional Warehouse,-8763.10008726628
7640,136,regional warehouse,Dumb,Factory,4260.660082056976
7641,136,regional warehouse,Dumber,Retail,-3311.5835069706845
7642,136,regional warehouse,Dumber,Wholesale,-7812.6349550048435
7643,136,regional warehouse,Dumber,Regional Warehouse,-8689.020129357586
7644,136,regional warehouse,Dumber,Factory,-3311.5835069706845
7645,137,regional warehouse,Smart,Retail,7623.240724565483
7646,137,regional warehouse,Smart,Wholesale,3714.6265286895064
7647,137,regional warehouse,Smart,Regional Warehouse,4515.911776228379
7648,137,regional warehouse,Smart,Factory,7623.240724565483
7649,137,regional warehouse,Dumb,Retail,3727.065339245446
7650,137,regional warehouse,Dumb,Wholesale,-2290.018714459121
7651,137,regional warehouse,Dumb,Regional Warehouse,-1395.6241893968036
7652,137,regional warehouse,Dumb,Factory,3727.065339245446
7653,137,regional warehouse,Dumber,Retail,165.51290359103223
7654,137,regional warehouse,Dumber,Wholesale,-2096.9035562641498
7655,137,regional warehouse,Dumber,Regional Warehouse,-1301.899795298446
7656,137,regional warehouse,Dumber,Factory,165.51290359103223
7657,138,regional warehouse,Smart,Retail,1965.5441472052871
7658,138,regional warehouse,Smart,Wholesale,2439.5647044258667
7659,138,regional warehouse,Smart,Regional Warehouse,7400.429395880397
7660,138,regional warehouse,Smart,Factory,1965.5441472052871
7661,138,regional warehouse,Dumb,Retail,504.80388595612874
7662,138,regional warehouse,Dumb,Wholesale,-1651.6486157119782
7663,138,regional warehouse,Dumb,Regional Warehouse,1467.8001469587289
7664,138,regional warehouse,Dumb,Factory,504.80388595612874
7665,138,regional warehouse,Dumber,Retail,-2089.7486279780114
7666,138,regional warehouse,Dumber,Wholesale,-1518.531272416896
7667,138,regional warehouse,Dumber,Regional Warehouse,1646.3245935816387
7668,138,regional warehouse,Dumber,Factory,-2089.7486279780114
7669,139,regional warehouse,Smart,Retail,1694.5793309338328
7670,139,regional warehouse,Smart,Wholesale,98.06207064876851
7671,139,regional warehouse,Smart,Regional Warehouse,2116.3530889515287
7672,139,regional warehouse,Smart,Factory,1694.5793309338328
7673,139,regional warehouse,Dumb,Retail,-647.1894834669386
7674,139,regional warehouse,Dumb,Wholesale,-9059.273295565636
7675,139,regional warehouse,Dumb,Regional Warehouse,-8201.606379160276
7676,139,regional warehouse,Dumb,Factory,-647.1894834669386
7677,139,regional warehouse,Dumber,Retail,-8354.76769578713
7678,139,regional warehouse,Dumber,Wholesale,-8921.23685701732
7679,139,regional warehouse,Dumber,Regional Warehouse,-8083.190496206541
7680,139,regional warehouse,Dumber,Factory,-8354.76769578713
7681,140,regional warehouse,Smart,Retail,1783.2197605489494
7682,140,regional warehouse,Smart,Wholesale,2336.292114704973
7683,140,regional warehouse,Smart,Regional Warehouse,4975.407812682883
7684,140,regional warehouse,Smart,Factory,1783.2197605489494
7685,140,regional warehouse,Dumb,Retail,332.86364751904694
7686,140,regional warehouse,Dumb,Wholesale,-2808.550156331404
7687,140,regional warehouse,Dumb,Regional Warehouse,-1159.0667305550785
7688,140,regional warehouse,Dumb,Factory,332.86364751904694
7689,140,regional warehouse,Dumber,Retail,-3519.438930038121
7690,140,regional warehouse,Dumber,Wholesale,-2679.769042488472
7691,140,regional warehouse,Dumber,Regional Warehouse,-1033.2956915116508
7692,140,regional warehouse,Dumber,Factory,-3519.438930038121
7693,141,regional warehouse,Smart,Retail,46.270512811661014
7694,141,regional warehouse,Smart,Wholesale,-704.3090865792744
7695,141,regional warehouse,Smart,Regional Warehouse,905.4125636452543
7696,141,regional warehouse,Smart,Factory,46.270512811661014
7697,141,regional warehouse,Dumb,Retail,-1235.2786218169813
7698,141,regional warehouse,Dumb,Wholesale,-8629.327532637595
7699,141,regional warehouse,Dumb,Regional Warehouse,-7873.014751103771
7700,141,regional warehouse,Dumb,Factory,-1235.2786218169813
7701,141,regional warehouse,Dumber,Retail,-8344.960299955883
7702,141,regional warehouse,Dumber,Wholesale,-8523.292364325567
7703,141,regional warehouse,Dumber,Regional Warehouse,-7790.184013967491
7704,141,regional warehouse,Dumber,Factory,-8344.960299955883
7705,142,regional warehouse,Smart,Retail,6101.802515992571
7706,142,regional warehouse,Smart,Wholesale,6616.408362952192
7707,142,regional warehouse,Smart,Regional Warehouse,14994.26598889812
7708,142,regional warehouse,Smart,Factory,6101.802515992571
7709,142,regional warehouse,Dumb,Retail,2516.4490829630495
7710,142,regional warehouse,Dumb,Wholesale,-2703.8469037458967
7711,142,regional warehouse,Dumb,Regional Warehouse,2227.885038275019
7712,142,regional warehouse,Dumb,Factory,2516.4490829630495
7713,142,regional warehouse,Dumber,Retail,-3601.705029202032
7714,142,regional warehouse,Dumber,Wholesale,-2454.2439547743593
7715,142,regional warehouse,Dumber,Regional Warehouse,2599.5306150769156
7716,142,regional warehouse,Dumber,Factory,-3601.705029202032
7717,143,regional warehouse,Smart,Retail,2960.4198171220764
7718,143,regional warehouse,Smart,Wholesale,3062.1028251734087
7719,143,regional warehouse,Smart,Regional Warehouse,12825.873110744255
7720,143,regional warehouse,Smart,Factory,2960.4198171220764
7721,143,regional warehouse,Dumb,Retail,1457.4978256871368
7722,143,regional warehouse,Dumb,Wholesale,2318.995974721126
7723,143,regional warehouse,Dumb,Regional Warehouse,8544.158469711665
7724,143,regional warehouse,Dumb,Factory,1457.4978256871368
7725,143,regional warehouse,Dumber,Retail,1814.089299416657
7726,143,regional warehouse,Dumber,Wholesale,2420.1532370791424
7727,143,regional warehouse,Dumber,Regional Warehouse,8795.775309255407
7728,143,regional warehouse,Dumber,Factory,1814.089299416657
7729,144,regional warehouse,Smart,Retail,4131.519241206059
7730,144,regional warehouse,Smart,Wholesale,3316.277178091647
7731,144,regional warehouse,Smart,Regional Warehouse,6745.814395616313
7732,144,regional warehouse,Smart,Factory,4131.519241206059
7733,144,regional warehouse,Dumb,Retail,2199.248216467501
7734,144,regional warehouse,Dumb,Wholesale,1833.539401909914
7735,144,regional warehouse,Dumb,Regional Warehouse,3411.1461634201964
7736,144,regional warehouse,Dumb,Factory,2199.248216467501
7737,144,regional warehouse,Dumber,Retail,1819.63956381044
7738,144,regional warehouse,Dumber,Wholesale,1934.8189652949795
7739,144,regional warehouse,Dumber,Regional Warehouse,3559.2298350216074
7740,144,regional warehouse,Dumber,Factory,1819.63956381044
7741,145,regional warehouse,Smart,Retail,12737.28542812639
7742,145,regional warehouse,Smart,Wholesale,15150.647715577097
7743,145,regional warehouse,Smart,Regional Warehouse,8415.607415453513
7744,145,regional warehouse,Smart,Factory,12737.28542812639
7745,145,regional warehouse,Dumb,Retail,6504.831498283199
7746,145,regional warehouse,Dumb,Wholesale,7633.972453729049
7747,145,regional warehouse,Dumb,Regional Warehouse,3068.1156397244827
7748,145,regional warehouse,Dumb,Factory,6504.831498283199
7749,145,regional warehouse,Dumber,Retail,5069.198147329435
7750,145,regional warehouse,Dumber,Wholesale,8038.9015624784715
7751,145,regional warehouse,Dumber,Regional Warehouse,3248.1192353465794
7752,145,regional warehouse,Dumber,Factory,5069.198147329435
7753,146,regional warehouse,Smart,Retail,2839.6317485938253
7754,146,regional warehouse,Smart,Wholesale,2545.137102872781
7755,146,regional warehouse,Smart,Regional Warehouse,3621.84987032562
7756,146,regional warehouse,Smart,Factory,2839.6317485938253
7757,146,regional warehouse,Dumb,Retail,976.1343891493025
7758,146,regional warehouse,Dumb,Wholesale,-1008.981910715255
7759,146,regional warehouse,Dumb,Regional Warehouse,-191.39614524805268
7760,146,regional warehouse,Dumb,Factory,976.1343891493025
7761,146,regional warehouse,Dumber,Retail,-1229.9281128699538
7762,146,regional warehouse,Dumber,Wholesale,-885.3357171458351
7763,146,regional warehouse,Dumber,Regional Warehouse,-115.868301700085
7764,146,regional warehouse,Dumber,Factory,-1229.9281128699538
7765,147,regional warehouse,Smart,Retail,-78.71205971019253
7766,147,regional warehouse,Smart,Wholesale,730.4109177796892
7767,147,regional warehouse,Smart,Regional Warehouse,4836.6180490358465
7768,147,regional warehouse,Smart,Factory,-78.71205971019253
7769,147,regional warehouse,Dumb,Retail,-1130.077982800285
7770,147,regional warehouse,Dumb,Wholesale,-4685.669361960434
7771,147,regional warehouse,Dumb,Regional Warehouse,-2269.6851063511635
7772,147,regional warehouse,Dumb,Factory,-1130.077982800285
7773,147,regional warehouse,Dumber,Retail,-5661.003268609743
7774,147,regional warehouse,Dumber,Wholesale,-4581.049988910299
7775,147,regional warehouse,Dumber,Regional Warehouse,-2135.1878023332315
7776,147,regional warehouse,Dumber,Factory,-5661.003268609743
7777,148,regional warehouse,Smart,Retail,5355.596614274954
7778,148,regional warehouse,Smart,Wholesale,3431.9583332524194
7779,148,regional warehouse,Smart,Regional Warehouse,11159.747974869824
7780,148,regional warehouse,Smart,Factory,5355.596614274954
7781,148,regional warehouse,Dumb,Retail,2056.054264051414
7782,148,regional warehouse,Dumb,Wholesale,-1353.2365241738494
7783,148,regional warehouse,Dumb,Regional Warehouse,2380.055440066957
7784,148,regional warehouse,Dumb,Factory,2056.054264051414
7785,148,regional warehouse,Dumber,Retail,-1295.9558151947338
7786,148,regional warehouse,Dumber,Wholesale,-1218.5863527400145
7787,148,regional warehouse,Dumber,Regional Warehouse,2669.117411064429
7788,148,regional warehouse,Dumber,Factory,-1295.9558151947338
7789,149,regional warehouse,Smart,Retail,4497.131683163351
7790,149,regional warehouse,Smart,Wholesale,364.0108493975055
7791,149,regional warehouse,Smart,Regional Warehouse,5971.318380004606
7792,149,regional warehouse,Smart,Factory,4497.131683163351
7793,149,regional warehouse,Dumb,Retail,2023.0095291048365
7794,149,regional warehouse,Dumb,Wholesale,3.559286934018921
7795,149,regional warehouse,Dumb,Regional Warehouse,2994.813217832899
7796,149,regional warehouse,Dumb,Factory,2023.0095291048365
7797,149,regional warehouse,Dumber,Retail,2165.793458104903
7798,149,regional warehouse,Dumber,Wholesale,68.61601363232108
7799,149,regional warehouse,Dumber,Regional Warehouse,3146.51177612805
7800,149,regional warehouse,Dumber,Factory,2165.793458104903
7801,150,regional warehouse,Smart,Retail,3806.221345448552
7802,150,regional warehouse,Smart,Wholesale,4802.130577969228
7803,150,regional warehouse,Smart,Regional Warehouse,5696.110370361087
7804,150,regional warehouse,Smart,Factory,3806.221345448552
7805,150,regional warehouse,Dumb,Retail,903.2175936977762
7806,150,regional warehouse,Dumb,Wholesale,-4030.7306367759074
7807,150,regional warehouse,Dumb,Regional Warehouse,-3639.4038672454944
7808,150,regional warehouse,Dumb,Factory,903.2175936977762
7809,150,regional warehouse,Dumber,Retail,-5499.433236691207
7810,150,regional warehouse,Dumber,Wholesale,-3823.5423695593345
7811,150,regional warehouse,Dumber,Regional Warehouse,-3482.814401452946
7812,150,regional warehouse,Dumber,Factory,-5499.433236691207
7813,151,regional warehouse,Smart,Retail,2927.922500510009
7814,151,regional warehouse,Smart,Wholesale,2694.1466284382464
7815,151,regional warehouse,Smart,Regional Warehouse,4363.333881506334
7816,151,regional warehouse,Smart,Factory,2927.922500510009
7817,151,regional warehouse,Dumb,Retail,174.90408325213662
7818,151,regional warehouse,Dumb,Wholesale,-6772.972828202088
7819,151,regional warehouse,Dumb,Regional Warehouse,-6384.501524440449
7820,151,regional warehouse,Dumb,Factory,174.90408325213662
7821,151,regional warehouse,Dumber,Retail,-7095.078869042356
7822,151,regional warehouse,Dumber,Wholesale,-6583.973001896098
7823,151,regional warehouse,Dumber,Regional Warehouse,-6211.8974360850225
7824,151,regional warehouse,Dumber,Factory,-7095.078869042356
7825,152,regional warehouse,Smart,Retail,675.4122366759436
7826,152,regional warehouse,Smart,Wholesale,700.2746748884132
7827,152,regional warehouse,Smart,Regional Warehouse,3713.0238819237074
7828,152,regional warehouse,Smart,Factory,675.4122366759436
7829,152,regional warehouse,Dumb,Retail,-713.1181032976166
7830,152,regional warehouse,Dumb,Wholesale,-7120.605416509055
7831,152,regional warehouse,Dumb,Regional Warehouse,-5787.511107737359
7832,152,regional warehouse,Dumb,Factory,-713.1181032976166
7833,152,regional warehouse,Dumber,Retail,-7514.903442288739
7834,152,regional warehouse,Dumber,Wholesale,-6997.59802241269
7835,152,regional warehouse,Dumber,Regional Warehouse,-5648.322573022113
7836,152,regional warehouse,Dumber,Factory,-7514.903442288739
7837,153,regional warehouse,Smart,Retail,3972.256081280852
7838,153,regional warehouse,Smart,Wholesale,4680.3554230818045
7839,153,regional warehouse,Smart,Regional Warehouse,1940.17766315962
7840,153,regional warehouse,Smart,Factory,3972.256081280852
7841,153,regional warehouse,Dumb,Retail,1785.087569696434
7842,153,regional warehouse,Dumb,Wholesale,276.97066820021917
7843,153,regional warehouse,Dumb,Regional Warehouse,-1509.8368295329744
7844,153,regional warehouse,Dumb,Factory,1785.087569696434
7845,153,regional warehouse,Dumber,Retail,-370.1037503784281
7846,153,regional warehouse,Dumber,Wholesale,456.89690621935597
7847,153,regional warehouse,Dumber,Regional Warehouse,-1456.3060401615328
7848,153,regional warehouse,Dumber,Factory,-370.1037503784281
7849,154,regional warehouse,Smart,Retail,2042.3108167000817
7850,154,regional warehouse,Smart,Wholesale,1339.075475704318
7851,154,regional warehouse,Smart,Regional Warehouse,4211.810770691822
7852,154,regional warehouse,Smart,Factory,2042.3108167000817
7853,154,regional warehouse,Dumb,Retail,343.0614080023624
7854,154,regional warehouse,Dumb,Wholesale,-5334.4909848707775
7855,154,regional warehouse,Dumb,Regional Warehouse,-3882.3274325655825
7856,154,regional warehouse,Dumb,Factory,343.0614080023624
7857,154,regional warehouse,Dumber,Retail,-4977.252141255779
7858,154,regional warehouse,Dumber,Wholesale,-5198.611050243905
7859,154,regional warehouse,Dumber,Regional Warehouse,-3739.6966672356407
7860,154,regional warehouse,Dumber,Factory,-4977.252141255779
7861,155,regional warehouse,Smart,Retail,-101.23874029578455
7862,155,regional warehouse,Smart,Wholesale,-96.88090817792866
7863,155,regional warehouse,Smart,Regional Warehouse,-69.58343638462601
7864,155,regional warehouse,Smart,Factory,-101.23874029578455
7865,155,regional warehouse,Dumb,Retail,-266.7269098832041
7866,155,regional warehouse,Dumb,Wholesale,-1014.7411795824443
7867,155,regional warehouse,Dumb,Regional Warehouse,-1004.4032266622339
7868,155,regional warehouse,Dumb,Factory,-266.7269098832041
7869,155,regional warehouse,Dumber,Retail,-992.3562210444148
7870,155,regional warehouse,Dumber,Wholesale,-965.989652260441
7871,155,regional warehouse,Dumber,Regional Warehouse,-997.2958977257377
7872,155,regional warehouse,Dumber,Factory,-992.3562210444148
7873,156,regional warehouse,Smart,Retail,126.83223645087715
7874,156,regional warehouse,Smart,Wholesale,490.8214121550733
7875,156,regional warehouse,Smart,Regional Warehouse,41.81141675200849
7876,156,regional warehouse,Smart,Factory,126.83223645087715
7877,156,regional warehouse,Dumb,Retail,-1.5379071641582716
7878,156,regional warehouse,Dumb,Wholesale,274.0549268353138
7879,156,regional warehouse,Dumb,Regional Warehouse,17.135088841886315
