,iteracion,agente,estrategia,desempeño
7118,222,Almacén Regional,Solo este agente aprendió,-1.1953365368527127
7124,222,Menudeo,Nadie aprendió,0.0
7126,222,Menudeo,Solo este agente aprendió,1.3609105703580073
7132,222,Mayoreo,Nadie aprendió,0.0
7133,222,Mayoreo,Solo otro agente aprendió,0.40206660204262584
7134,222,Mayoreo,Solo este agente aprendió,0.39284697359515164
7140,223,Fábrica,Nadie aprendió,0.0
7141,223,Fábrica,Solo otro agente aprendió,0.7488343484308851
7142,223,Fábrica,Solo este agente aprendió,-0.4801725960696667
7143,223,Fábrica,Todos aprendieron,3.9679221431395777
7148,223,Almacén Regional,Nadie aprendió,0.0
7149,223,Almacén Regional,Solo otro agente aprendió,-0.34054919545603896
7150,223,Almacén Regional,Solo este agente aprendió,-0.7016783868126428
7151,223,Almacén Regional,Todos aprendieron,1.101141084965958
7156,223,Menudeo,Nadie aprendió,0.0
7157,223,Menudeo,Solo otro agente aprendió,0.24953596403342504
7158,223,Menudeo,Solo este agente aprendió,0.01912578832779339
7159,223,Menudeo,Todos aprendieron,3.9679221431395777
7164,223,Mayoreo,Nadie aprendió,0.0
7165,223,Mayoreo,Solo otro agente aprendió,-0.19997222605895434
7166,223,Mayoreo,Solo este agente aprendió,-0.8602771277539376
7167,223,Mayoreo,Todos aprendieron,1.1221565749806395
7172,224,Fábrica,Nadie aprendió,0.0
7173,224,Fábrica,Solo otro agente aprendió,2.2078887817359742
7174,224,Fábrica,Solo este agente aprendió,1.5268137682516785
7175,224,Fábrica,Todos aprendieron,4.7409966254083775
7180,224,Almacén Regional,Nadie aprendió,0.0
7181,224,Almacén Regional,Solo otro agente aprendió,-0.02963421521183193
7182,224,Almacén Regional,Solo este agente aprendió,-1.0698970451328327
7183,224,Almacén Regional,Todos aprendieron,3.7781297017489837
7188,224,Menudeo,Nadie aprendió,0.0
7189,224,Menudeo,Solo otro agente aprendió,1.5988045084057014
7190,224,Menudeo,Solo este agente aprendió,2.1358980415819517
7191,224,Menudeo,Todos aprendieron,4.7409966254083775
7196,224,Mayoreo,Nadie aprendió,0.0
7197,224,Mayoreo,Solo otro agente aprendió,-0.2829709679589946
7198,224,Mayoreo,Solo este agente aprendió,0.6294814820154728
7204,225,Fábrica,Nadie aprendió,0.0
7205,225,Fábrica,Solo otro agente aprendió,1.0953636986274433
7206,225,Fábrica,Solo este agente aprendió,1.0573574871793168
7207,225,Fábrica,Todos aprendieron,1.6386237132174852
7212,225,Almacén Regional,Nadie aprendió,0.0
7213,225,Almacén Regional,Solo otro agente aprendió,-0.1931826058166474
7214,225,Almacén Regional,Solo este agente aprendió,1.1441773994804176
7215,225,Almacén Regional,Todos aprendieron,2.6994845433601933
7220,225,Menudeo,Nadie aprendió,0.0
7221,225,Menudeo,Solo otro agente aprendió,1.0874153656664531
7222,225,Menudeo,Solo este agente aprendió,1.0653058201403067
7223,225,Menudeo,Todos aprendieron,1.6386237132174852
7228,225,Mayoreo,Nadie aprendió,0.0
7229,225,Mayoreo,Solo otro agente aprendió,0.3118910069216475
7230,225,Mayoreo,Solo este agente aprendió,0.6512724524488799
7231,225,Mayoreo,Todos aprendieron,1.6010035203047797
7236,226,Fábrica,Nadie aprendió,0.0
7237,226,Fábrica,Solo otro agente aprendió,2.2877976815649492
7238,226,Fábrica,Solo este agente aprendió,-0.2820399117333541
7244,226,Almacén Regional,Nadie aprendió,0.0
7252,226,Menudeo,Nadie aprendió,0.0
7253,226,Menudeo,Solo otro agente aprendió,1.688799164230451
7254,226,Menudeo,Solo este agente aprendió,0.3169586056011444
7260,226,Mayoreo,Nadie aprendió,0.0
7261,226,Mayoreo,Solo otro agente aprendió,0.602323421265275
7262,226,Mayoreo,Solo este agente aprendió,0.3333116564765868
7263,226,Mayoreo,Todos aprendieron,2.0193557019832755
7268,227,Fábrica,Nadie aprendió,0.0
7269,227,Fábrica,Solo otro agente aprendió,2.486481949647886
7270,227,Fábrica,Solo este agente aprendió,1.188239329280946
7276,227,Almacén Regional,Nadie aprendió,0.0
7277,227,Almacén Regional,Solo otro agente aprendió,-0.15388410879823375
7278,227,Almacén Regional,Solo este agente aprendió,-0.9237191479254588
7279,227,Almacén Regional,Todos aprendieron,2.33665438549142
7284,227,Menudeo,Nadie aprendió,0.0
7285,227,Menudeo,Solo otro agente aprendió,2.1524804061773715
7286,227,Menudeo,Solo este agente aprendió,1.5222408727514607
7292,227,Mayoreo,Nadie aprendió,0.0
7293,227,Mayoreo,Solo otro agente aprendió,-1.1997470064266689
7294,227,Mayoreo,Solo este agente aprendió,-0.06254635276431915
7300,228,Fábrica,Nadie aprendió,0.0
7301,228,Fábrica,Solo otro agente aprendió,1.9411950563904141
7302,228,Fábrica,Solo este agente aprendió,0.9829253724630189
7303,228,Fábrica,Todos aprendieron,3.1816313223376396
7308,228,Almacén Regional,Nadie aprendió,0.0
7309,228,Almacén Regional,Solo otro agente aprendió,1.6108749552587838
7310,228,Almacén Regional,Solo este agente aprendió,-0.765443884514951
7316,228,Menudeo,Nadie aprendió,0.0
7317,228,Menudeo,Solo otro agente aprendió,1.602659740479926
7318,228,Menudeo,Solo este agente aprendió,1.3214606883735072
7319,228,Menudeo,Todos aprendieron,3.1816313223376396
7324,228,Mayoreo,Nadie aprendió,0.0
7325,228,Mayoreo,Solo otro agente aprendió,0.23696964133623108
7326,228,Mayoreo,Solo este agente aprendió,0.6014746473165994
7332,229,Fábrica,Nadie aprendió,0.0
7333,229,Fábrica,Solo otro agente aprendió,1.057093603161962
7334,229,Fábrica,Solo este agente aprendió,1.508187423540568
7335,229,Fábrica,Todos aprendieron,2.587263213820689
7340,229,Almacén Regional,Nadie aprendió,0.0
7341,229,Almacén Regional,Solo otro agente aprendió,-0.2857195701753282
7342,229,Almacén Regional,Solo este agente aprendió,1.2390312925470865
7343,229,Almacén Regional,Todos aprendieron,2.828499399433069
7348,229,Menudeo,Nadie aprendió,0.0
7349,229,Menudeo,Solo otro agente aprendió,1.482460498057711
7350,229,Menudeo,Solo este agente aprendió,1.082820528644819
7351,229,Menudeo,Todos aprendieron,2.587263213820689
7356,229,Mayoreo,Nadie aprendió,0.0
7357,229,Mayoreo,Solo otro agente aprendió,0.48147556243194684
7358,229,Mayoreo,Solo este agente aprendió,0.47991679950607236
7359,229,Mayoreo,Todos aprendieron,1.3556145060050342
7364,230,Fábrica,Nadie aprendió,0.0
7365,230,Fábrica,Solo otro agente aprendió,1.1220357115174113
7366,230,Fábrica,Solo este agente aprendió,1.0267159333915834
7367,230,Fábrica,Todos aprendieron,1.6025318117143217
7372,230,Almacén Regional,Nadie aprendió,0.0
7373,230,Almacén Regional,Solo otro agente aprendió,0.2877930572323846
7374,230,Almacén Regional,Solo este agente aprendió,0.6006718648130173
7380,230,Menudeo,Nadie aprendió,0.0
7381,230,Menudeo,Solo otro agente aprendió,1.1622829388579659
7382,230,Menudeo,Solo este agente aprendió,0.9864687060510287
7383,230,Menudeo,Todos aprendieron,1.6025318117143217
7388,230,Mayoreo,Nadie aprendió,0.0
7389,230,Mayoreo,Solo otro agente aprendió,0.26108909416743875
7390,230,Mayoreo,Solo este agente aprendió,0.6989273367287275
7391,230,Mayoreo,Todos aprendieron,1.7120634144073283
7396,231,Fábrica,Nadie aprendió,0.0
7397,231,Fábrica,Solo otro agente aprendió,1.9107845631545708
7398,231,Fábrica,Solo este agente aprendió,0.9116046994545748
7399,231,Fábrica,Todos aprendieron,3.0095476844707365
7404,231,Almacén Regional,Nadie aprendió,0.0
7405,231,Almacén Regional,Solo otro agente aprendió,-0.7538483824152878
7406,231,Almacén Regional,Solo este agente aprendió,-0.41626796367175917
7412,231,Menudeo,Nadie aprendió,0.0
7413,231,Menudeo,Solo otro agente aprendió,1.1390321708366489
7414,231,Menudeo,Solo este agente aprendió,1.6833570917724967
7415,231,Menudeo,Todos aprendieron,3.0095476844707365
7420,231,Mayoreo,Nadie aprendió,0.0
7421,231,Mayoreo,Solo otro agente aprendió,-0.27484281848859043
7422,231,Mayoreo,Solo este agente aprendió,1.1983091623306037
7423,231,Mayoreo,Todos aprendieron,2.719686031512072
7428,232,Fábrica,Nadie aprendió,0.0
7429,232,Fábrica,Solo otro agente aprendió,1.2210773526196628
7430,232,Fábrica,Solo este agente aprendió,1.1040022480862575
7431,232,Fábrica,Todos aprendieron,2.0987687134482202
7436,232,Almacén Regional,Nadie aprendió,0.0
7437,232,Almacén Regional,Solo otro agente aprendió,-2.335934121056802
7438,232,Almacén Regional,Solo este agente aprendió,2.8313378595781056
7444,232,Menudeo,Nadie aprendió,0.0
7445,232,Menudeo,Solo otro agente aprendió,1.3304166356880645
7446,232,Menudeo,Solo este agente aprendió,0.9946629650178558
7447,232,Menudeo,Todos aprendieron,2.0987687134482202
7452,232,Mayoreo,Nadie aprendió,0.0
7453,232,Mayoreo,Solo otro agente aprendió,0.5909243617565654
7454,232,Mayoreo,Solo este agente aprendió,0.31233862423221204
7455,232,Mayoreo,Todos aprendieron,2.952375555775873
7460,233,Fábrica,Nadie aprendió,0.0
7461,233,Fábrica,Solo otro agente aprendió,4.1670670026782
7468,233,Almacén Regional,Nadie aprendió,0.0
7469,233,Almacén Regional,Solo otro agente aprendió,-0.33018104900005657
7470,233,Almacén Regional,Solo este agente aprendió,-0.7551641618190154
7471,233,Almacén Regional,Todos aprendieron,2.640124101859579
7476,233,Menudeo,Nadie aprendió,0.0
7478,233,Menudeo,Solo este agente aprendió,0.8459683467356909
7484,233,Mayoreo,Nadie aprendió,0.0
7485,233,Mayoreo,Solo otro agente aprendió,-0.9559943755913546
7486,233,Mayoreo,Solo este agente aprendió,-1.3253937341039548
7492,234,Fábrica,Nadie aprendió,0.0
7493,234,Fábrica,Solo otro agente aprendió,1.880862709824711
7494,234,Fábrica,Solo este agente aprendió,1.0251718357007147
7495,234,Fábrica,Todos aprendieron,3.17148340063841
7500,234,Almacén Regional,Nadie aprendió,0.0
7501,234,Almacén Regional,Solo otro agente aprendió,0.06816315694841653
7502,234,Almacén Regional,Solo este agente aprendió,0.7886660419870751
7508,234,Menudeo,Nadie aprendió,0.0
7509,234,Menudeo,Solo otro agente aprendió,1.72985296628523
7510,234,Menudeo,Solo este agente aprendió,1.1761815792401955
7511,234,Menudeo,Todos aprendieron,3.17148340063841
7516,234,Mayoreo,Nadie aprendió,0.0
7517,234,Mayoreo,Solo otro agente aprendió,-0.0296043044972883
7518,234,Mayoreo,Solo este agente aprendió,0.9796577346668256
7519,234,Mayoreo,Todos aprendieron,1.973644931139786
7524,235,Fábrica,Nadie aprendió,0.0
7525,235,Fábrica,Solo otro agente aprendió,0.8507703129013323
7526,235,Fábrica,Solo este agente aprendió,-0.18068169393904684
7527,235,Fábrica,Todos aprendieron,4.392188325208833
7532,235,Almacén Regional,Nadie aprendió,0.0
7533,235,Almacén Regional,Solo otro agente aprendió,-0.590163065000323
7534,235,Almacén Regional,Solo este agente aprendió,-0.4751682564254154
7535,235,Almacén Regional,Todos aprendieron,1.7872968103243663
7540,235,Menudeo,Nadie aprendió,0.0
7541,235,Menudeo,Solo otro agente aprendió,1.2271141590752817
7542,235,Menudeo,Solo este agente aprendió,-0.5570255401129962
7543,235,Menudeo,Todos aprendieron,4.392188325208833
7548,235,Mayoreo,Nadie aprendió,0.0
7549,235,Mayoreo,Solo otro agente aprendió,-0.21105397391440317
7550,235,Mayoreo,Solo este agente aprendió,-0.8996087780942287
7551,235,Mayoreo,Todos aprendieron,2.584518356632699
7556,236,Fábrica,Nadie aprendió,0.0
7557,236,Fábrica,Solo otro agente aprendió,0.7624747608524504
7558,236,Fábrica,Solo este agente aprendió,-0.06770612696966266
7559,236,Fábrica,Todos aprendieron,4.212871953776893
7564,236,Almacén Regional,Nadie aprendió,0.0
7565,236,Almacén Regional,Solo otro agente aprendió,-0.11775323107196452
7566,236,Almacén Regional,Solo este agente aprendió,-0.930227575286512
7567,236,Almacén Regional,Todos aprendieron,1.1955006707773
7572,236,Menudeo,Nadie aprendió,0.0
7573,236,Menudeo,Solo otro agente aprendió,0.5278078698797422
7574,236,Menudeo,Solo este agente aprendió,0.16696076400304563
7575,236,Menudeo,Todos aprendieron,4.212871953776893
7580,236,Mayoreo,Nadie aprendió,0.0
7581,236,Mayoreo,Solo otro agente aprendió,-0.16912094701450922
7582,236,Mayoreo,Solo este agente aprendió,-0.928225969745351
7583,236,Mayoreo,Todos aprendieron,2.046690630438305
7588,237,Fábrica,Nadie aprendió,0.0
7589,237,Fábrica,Solo otro agente aprendió,1.6304543844323753
7590,237,Fábrica,Solo este agente aprendió,1.062221533818479
7591,237,Fábrica,Todos aprendieron,2.9043734868060698
7596,237,Almacén Regional,Nadie aprendió,0.0
7604,237,Menudeo,Nadie aprendió,0.0
7605,237,Menudeo,Solo otro agente aprendió,1.3589513879525341
7606,237,Menudeo,Solo este agente aprendió,1.33372453029832
7607,237,Menudeo,Todos aprendieron,2.9043734868060698
7612,237,Mayoreo,Nadie aprendió,0.0
7613,237,Mayoreo,Solo otro agente aprendió,0.9550295053589603
7614,237,Mayoreo,Solo este agente aprendió,-0.021736367780757156
7615,237,Mayoreo,Todos aprendieron,1.9912788933863745
7620,238,Fábrica,Nadie aprendió,0.0
7621,238,Fábrica,Solo otro agente aprendió,2.1062250801380635
7622,238,Fábrica,Solo este agente aprendió,0.928403023247968
7623,238,Fábrica,Todos aprendieron,3.6675209712134564
7628,238,Almacén Regional,Nadie aprendió,0.0
7629,238,Almacén Regional,Solo otro agente aprendió,-1.1233519005512786
7630,238,Almacén Regional,Solo este agente aprendió,1.9657041034316938
7636,238,Menudeo,Nadie aprendió,0.0
7637,238,Menudeo,Solo otro agente aprendió,1.8481996473504447
7638,238,Menudeo,Solo este agente aprendió,1.1864284560355864
7639,238,Menudeo,Todos aprendieron,3.6675209712134564
7644,238,Mayoreo,Nadie aprendió,0.0
7645,238,Mayoreo,Solo otro agente aprendió,0.23793390534735545
7646,238,Mayoreo,Solo este agente aprendió,0.7322231606041132
7647,238,Mayoreo,Todos aprendieron,1.2797983787755032
7652,239,Fábrica,Nadie aprendió,0.0
7653,239,Fábrica,Solo otro agente aprendió,1.133454275656511
7654,239,Fábrica,Solo este agente aprendió,0.9711088855195557
7655,239,Fábrica,Todos aprendieron,1.5930355863946997
7660,239,Almacén Regional,Nadie aprendió,0.0
7661,239,Almacén Regional,Solo otro agente aprendió,0.4268252784180553
7662,239,Almacén Regional,Solo este agente aprendió,0.5471123093150284
7663,239,Almacén Regional,Todos aprendieron,1.7433619749811327
7668,239,Menudeo,Nadie aprendió,0.0
7669,239,Menudeo,Solo otro agente aprendió,1.1067000038995984
7670,239,Menudeo,Solo este agente aprendió,0.9978631572764683
7671,239,Menudeo,Todos aprendieron,1.5930355863946997
7676,239,Mayoreo,Nadie aprendió,0.0
7677,239,Mayoreo,Solo otro agente aprendió,0.036002397511455494
7678,239,Mayoreo,Solo este agente aprendió,0.9306729447328872
7679,239,Mayoreo,Todos aprendieron,1.4979651830446479
7684,240,Fábrica,Nadie aprendió,0.0
7685,240,Fábrica,Solo otro agente aprendió,2.4692261626011307
7686,240,Fábrica,Solo este agente aprendió,1.0647744329570363
7687,240,Fábrica,Todos aprendieron,4.923818488448183
7692,240,Almacén Regional,Nadie aprendió,0.0
7693,240,Almacén Regional,Solo otro agente aprendió,1.036545755703405
7694,240,Almacén Regional,Solo este agente aprendió,-2.351530100282114
7700,240,Menudeo,Nadie aprendió,0.0
7701,240,Menudeo,Solo otro agente aprendió,1.5241558325908708
7702,240,Menudeo,Solo este agente aprendió,2.009844762967296
7703,240,Menudeo,Todos aprendieron,4.923818488448183
7708,240,Mayoreo,Nadie aprendió,0.0
7709,240,Mayoreo,Solo otro agente aprendió,0.7697729269366353
7710,240,Mayoreo,Solo este agente aprendió,0.17070157677104378
7711,240,Mayoreo,Todos aprendieron,1.9959028566590011
7716,241,Fábrica,Nadie aprendió,0.0
7717,241,Fábrica,Solo otro agente aprendió,1.1826407823688478
7718,241,Fábrica,Solo este agente aprendió,1.095889482589508
7719,241,Fábrica,Todos aprendieron,1.9146036925005594
7724,241,Almacén Regional,Nadie aprendió,0.0
7725,241,Almacén Regional,Solo otro agente aprendió,-0.2678741243959807
7726,241,Almacén Regional,Solo este agente aprendió,1.2313943534309029
7727,241,Almacén Regional,Todos aprendieron,2.1680862976422492
7732,241,Menudeo,Nadie aprendió,0.0
7733,241,Menudeo,Solo otro agente aprendió,1.3839455231736655
7734,241,Menudeo,Solo este agente aprendió,0.8945847417846903
7735,241,Menudeo,Todos aprendieron,1.9146036925005594
7740,241,Mayoreo,Nadie aprendió,0.0
7741,241,Mayoreo,Solo otro agente aprendió,0.24185357831636464
7742,241,Mayoreo,Solo este agente aprendió,0.7311336481696197
7743,241,Mayoreo,Todos aprendieron,1.2891382186300109
7748,242,Fábrica,Nadie aprendió,0.0
7749,242,Fábrica,Solo otro agente aprendió,2.160664417992649
7750,242,Fábrica,Solo este agente aprendió,0.9117224786496351
7751,242,Fábrica,Todos aprendieron,3.594528405317668
7756,242,Almacén Regional,Nadie aprendió,0.0
7757,242,Almacén Regional,Solo otro agente aprendió,0.06070658795668077
7758,242,Almacén Regional,Solo este agente aprendió,0.8285943738097181
7764,242,Menudeo,Nadie aprendió,0.0
7765,242,Menudeo,Solo otro agente aprendió,1.16577134270873
7766,242,Menudeo,Solo este agente aprendió,1.9066155539335543
7767,242,Menudeo,Todos aprendieron,3.594528405317668
7772,242,Mayoreo,Nadie aprendió,0.0
7773,242,Mayoreo,Solo otro agente aprendió,0.694758292818122
7774,242,Mayoreo,Solo este agente aprendió,0.1598978845942039
7775,242,Mayoreo,Todos aprendieron,4.513692667694144
7780,243,Fábrica,Nadie aprendió,0.0
7781,243,Fábrica,Solo otro agente aprendió,0.03414604717343056
7782,243,Fábrica,Solo este agente aprendió,-0.2991642869575174
7783,243,Fábrica,Todos aprendieron,2.262493007598769
7788,243,Almacén Regional,Nadie aprendió,0.0
7789,243,Almacén Regional,Solo otro agente aprendió,0.45462861487087936
7790,243,Almacén Regional,Solo este agente aprendió,-1.515189524450317
7791,243,Almacén Regional,Todos aprendieron,1.8715558822061995
7796,243,Menudeo,Nadie aprendió,0.0
7797,243,Menudeo,Solo otro agente aprendió,0.3116427735862718
7798,243,Menudeo,Solo este agente aprendió,-0.5766610133703586
7799,243,Menudeo,Todos aprendieron,2.262493007598769
7804,243,Mayoreo,Nadie aprendió,0.0
7805,243,Mayoreo,Solo otro agente aprendió,0.25262592036996995
7806,243,Mayoreo,Solo este agente aprendió,-1.4443049443246123
7807,243,Mayoreo,Todos aprendieron,4.03883910721621
7812,244,Fábrica,Nadie aprendió,0.0
7813,244,Fábrica,Solo otro agente aprendió,1.1663602179237698
7814,244,Fábrica,Solo este agente aprendió,-0.8944011195650192
7815,244,Fábrica,Todos aprendieron,3.3133247880788534
7820,244,Almacén Regional,Nadie aprendió,0.0
7821,244,Almacén Regional,Solo otro agente aprendió,-0.41226085090228926
